"Population","Filename","Center","Sample","Replicate","Proportion","Count","Parent","Count_Parent"
"CXCR3+CCR6-","12828_1_E1_E01.fcs","Yale","12828","1",0.023917194251834,238,"CD4+CD8-",5351
"CD4-CD8+","12828_1_E1_E01.fcs","Yale","12828","1",0.491309223437062,10515,"CD3",12923
"CXCR3-CCR6+","12828_1_E1_E01.fcs","Yale","12828","1",0.0231132549492513,230,"CD4+CD8-",5351
"CD4+CD8-","12828_1_E1_E01.fcs","Yale","12828","1",0.464956546117185,9951,"CD3",12923
"CXCR3-CCR6-","12828_1_E1_E01.fcs","Yale","12828","1",0.952668073560446,9480,"CD4+CD8-",5351
"CD3","12828_1_E1_E01.fcs","Yale","12828","1",0.62458413587813,21402,"Live",23083
"CD38+HLADR-","12828_1_E1_E01.fcs","Yale","12828","1",0.481057180182896,4787,"CD4+CD8-",5351
"CD38-HLADR-","12828_1_E1_E01.fcs","Yale","12828","1",0.475027635413526,4727,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_1_E1_E01.fcs","Yale","12828","1",0.103185924869234,1085,"CD4-CD8+",6876
"Lymphocytes","12828_1_E1_E01.fcs","Yale","12828","1",1,34953,"nonDebris",24329
"CXCR3-CCR6-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.592626929159623,21734,"CD4-CD8+",6876
"CD38+HLADR-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.0167148388504117,613,"CD4-CD8+",6876
"CD38+HLADR+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.00441729835851012,162,"CD4-CD8+",6876
"CD38-HLADR+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.0479631346457981,1759,"CD4-CD8+",6876
"CXCR3+CCR6+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.0149697333260621,549,"CD4-CD8+",6876
"CXCR3-CCR6+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.051909257432718,1842,"CD4+CD8-",5351
"CXCR3+CCR6+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.00994786529519515,353,"CD4+CD8-",5351
"CXCR3-CCR6-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.80123996054671,28432,"CD4+CD8-",5351
"CD3","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.684368746630605,74898,"Live",23083
"CD38-HLADR+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.0306608426095533,1088,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.136902916725377,4858,"CD4+CD8-",5351
"CD38-HLADR-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.47084683669156,16708,"CD4+CD8-",5351
"Lymphocytes","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",1,117538,"nonDebris",24329
"CXCR3-CCR6+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.0716856628674265,2629,"CD4-CD8+",6876
"CD4+CD8-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.473777670965847,35485,"CD3",12923
"CXCR3+CCR6-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.320717674646889,11762,"CD4-CD8+",6876
"CD38+HLADR-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.481471044103142,17085,"CD4+CD8-",5351
"CD38-HLADR-","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.93090472814528,34140,"CD4-CD8+",6876
"CD4-CD8+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.489652594194772,36674,"CD3",12923
"CD38+HLADR+","12828_1_TH1,2f,2,2f,17.fcs","Baylor","12828","1",0.0170212765957447,604,"CD4+CD8-",5351
"CXCR3+CCR6+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0,0,"CD4-CD8+",6876
"CXCR3+CCR6+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.0734245195938575,875,"CD4+CD8-",5351
"CXCR3-CCR6-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.883940620782726,11790,"CD4-CD8+",6876
"CD4-CD8+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.503777005589968,13338,"CD3",12923
"CXCR3-CCR6-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.604346731559956,7202,"CD4+CD8-",5351
"CD38-HLADR+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.0772229719598141,1030,"CD4-CD8+",6876
"CXCR3-CCR6+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.115684510421353,1543,"CD4-CD8+",6876
"CD38+HLADR+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.00854700854700855,114,"CD4-CD8+",6876
"CD38-HLADR-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.437358395569355,5212,"CD4+CD8-",5351
"CD38+HLADR-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.473944784761265,5648,"CD4+CD8-",5351
"CD38-HLADR+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.0623479063522699,743,"CD4+CD8-",5351
"CD38+HLADR-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.0152946468735942,204,"CD4-CD8+",6876
"CD38+HLADR+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.02634891331711,314,"CD4+CD8-",5351
"CD3","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.636564723985382,26476,"Live",23083
"CD38-HLADR-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.898935372619583,11990,"CD4-CD8+",6876
"CXCR3-CCR6+","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.187798942686918,2238,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.000374868795921427,5,"CD4-CD8+",6876
"CXCR3+CCR6-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.134429806159268,1602,"CD4+CD8-",5351
"CD4+CD8-","12828_1_Thelper_E01.fcs","NHLBI","12828","1",0.450105756156519,11917,"CD3",12923
"Lymphocytes","12828_1_Thelper_E01.fcs","NHLBI","12828","1",1,42405,"nonDebris",24329
"CXCR3-CCR6+","12828_2_E2_E02.fcs","Yale","12828","2",0.020687237026648,236,"CD4-CD8+",6876
"CXCR3-CCR6-","12828_2_E2_E02.fcs","Yale","12828","2",0.968690702087287,10210,"CD4+CD8-",5351
"CD38-HLADR+","12828_2_E2_E02.fcs","Yale","12828","2",0.0265654648956357,280,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_2_E2_E02.fcs","Yale","12828","2",0.09914095371669,1131,"CD4-CD8+",6876
"CXCR3+CCR6+","12828_2_E2_E02.fcs","Yale","12828","2",0.000189753320683112,2,"CD4+CD8-",5351
"CXCR3-CCR6-","12828_2_E2_E02.fcs","Yale","12828","2",0.878330995792426,10020,"CD4-CD8+",6876
"CD38+HLADR+","12828_2_E2_E02.fcs","Yale","12828","2",0.0193548387096774,204,"CD4+CD8-",5351
"CD3","12828_2_E2_E02.fcs","Yale","12828","2",0.623453104646114,22973,"Live",23083
"CD4-CD8+","12828_2_E2_E02.fcs","Yale","12828","2",0.496582945196535,11408,"CD3",12923
"CXCR3-CCR6+","12828_2_E2_E02.fcs","Yale","12828","2",0.00673624288425047,71,"CD4+CD8-",5351
"CD4+CD8-","12828_2_E2_E02.fcs","Yale","12828","2",0.458799460235929,10540,"CD3",12923
"CXCR3+CCR6-","12828_2_E2_E02.fcs","Yale","12828","2",0.0243833017077799,257,"CD4+CD8-",5351
"CD38-HLADR+","12828_2_E2_E02.fcs","Yale","12828","2",0.00674964936886395,77,"CD4-CD8+",6876
"CD38-HLADR-","12828_2_E2_E02.fcs","Yale","12828","2",0.652261570827489,7441,"CD4-CD8+",6876
"CD38+HLADR+","12828_2_E2_E02.fcs","Yale","12828","2",0.0106942496493689,122,"CD4-CD8+",6876
"Lymphocytes","12828_2_E2_E02.fcs","Yale","12828","2",1,37602,"nonDebris",24329
"CD38+HLADR-","12828_2_E2_E02.fcs","Yale","12828","2",0.489943074003795,5164,"CD4+CD8-",5351
"CXCR3+CCR6+","12828_2_E2_E02.fcs","Yale","12828","2",0.00184081346423562,21,"CD4-CD8+",6876
"CD38+HLADR-","12828_2_E2_E02.fcs","Yale","12828","2",0.330294530154278,3768,"CD4-CD8+",6876
"CD38-HLADR-","12828_2_E2_E02.fcs","Yale","12828","2",0.464136622390892,4892,"CD4+CD8-",5351
"CXCR3-CCR6-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.602095481913431,12700,"CD4-CD8+",6876
"CXCR3+CCR6+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.011745939675174,243,"CD4+CD8-",5351
"CD4-CD8+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.485957838958645,21093,"CD3",12923
"CD38-HLADR-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.929028587683118,19596,"CD4-CD8+",6876
"CXCR3-CCR6+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.0661830939174134,1396,"CD4-CD8+",6876
"CD38-HLADR+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.0494950931588679,1044,"CD4-CD8+",6876
"CD38-HLADR+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.0314675174013921,651,"CD4+CD8-",5351
"CXCR3-CCR6+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.0476604795050271,986,"CD4+CD8-",5351
"CD38+HLADR+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.0173530549110596,359,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.158255993812838,3274,"CD4+CD8-",5351
"CXCR3+CCR6+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.0141279097330868,298,"CD4-CD8+",6876
"CD38+HLADR-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.0164035462001612,346,"CD4-CD8+",6876
"CD4+CD8-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.476627116691625,20688,"CD3",12923
"CD38+HLADR-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.483323665893271,9999,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.317593514436069,6699,"CD4-CD8+",6876
"CXCR3-CCR6-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.782337587006961,16185,"CD4+CD8-",5351
"CD38+HLADR+","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.00507277295785332,107,"CD4-CD8+",6876
"CD38-HLADR-","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.467855761794277,9679,"CD4+CD8-",5351
"Lymphocytes","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",1,66686,"nonDebris",24329
"CD3","12828_2_TH1,2f,2,2f,17.fcs","Baylor","12828","2",0.695158474671279,43405,"Live",23083
"CD38-HLADR-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.89634703196347,23556,"CD4-CD8+",6876
"CXCR3-CCR6+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.118264840182648,3108,"CD4-CD8+",6876
"CD38+HLADR-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.012937595129376,340,"CD4-CD8+",6876
"CD38+HLADR+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.025196651663652,599,"CD4+CD8-",5351
"CD38-HLADR+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.0829528158295282,2180,"CD4-CD8+",6876
"CD38-HLADR+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.0587220796702141,1396,"CD4+CD8-",5351
"CD4-CD8+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.503371130861171,26280,"CD3",12923
"CXCR3-CCR6+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.189374500483742,4502,"CD4+CD8-",5351
"CXCR3+CCR6+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.0674294367559837,1603,"CD4+CD8-",5351
"Lymphocytes","12828_2_Thelper_E02.fcs","NHLBI","12828","2",1,84071,"nonDebris",24329
"CXCR3-CCR6-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.615698481470576,14637,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.127497581289698,3031,"CD4+CD8-",5351
"CXCR3+CCR6+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0,0,"CD4-CD8+",6876
"CD3","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.633753747921194,52208,"Live",23083
"CD38+HLADR+","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.00776255707762557,204,"CD4-CD8+",6876
"CD4+CD8-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.455351670242108,23773,"CD3",12923
"CXCR3-CCR6-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.881544901065449,23167,"CD4-CD8+",6876
"CD38-HLADR-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.42447314179952,10091,"CD4+CD8-",5351
"CD38+HLADR-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.491608126866613,11687,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_2_Thelper_E02.fcs","NHLBI","12828","2",0.000190258751902588,5,"CD4-CD8+",6876
"CD38+HLADR-","12828_3_E3_E03.fcs","Yale","12828","3",0.343824995384899,3725,"CD4-CD8+",6876
"CD38+HLADR-","12828_3_E3_E03.fcs","Yale","12828","3",0.489207276840419,5190,"CD4+CD8-",5351
"CD38-HLADR+","12828_3_E3_E03.fcs","Yale","12828","3",0.00904559719401883,98,"CD4-CD8+",6876
"CXCR3+CCR6+","12828_3_E3_E03.fcs","Yale","12828","3",0.00276906036551597,30,"CD4-CD8+",6876
"CXCR3-CCR6-","12828_3_E3_E03.fcs","Yale","12828","3",0.972853237816948,10321,"CD4+CD8-",5351
"CD38-HLADR-","12828_3_E3_E03.fcs","Yale","12828","3",0.463474408521067,4917,"CD4+CD8-",5351
"CD4-CD8+","12828_3_E3_E03.fcs","Yale","12828","3",0.48221836471269,10834,"CD3",12923
"CD3","12828_3_E3_E03.fcs","Yale","12828","3",0.637108666061706,22467,"Live",23083
"CXCR3-CCR6-","12828_3_E3_E03.fcs","Yale","12828","3",0.872623223186266,9454,"CD4-CD8+",6876
"CD4+CD8-","12828_3_E3_E03.fcs","Yale","12828","3",0.472203676503316,10609,"CD3",12923
"CXCR3+CCR6+","12828_3_E3_E03.fcs","Yale","12828","3",0.000377038363653502,4,"CD4+CD8-",5351
"CXCR3-CCR6+","12828_3_E3_E03.fcs","Yale","12828","3",0.0222447849363116,241,"CD4-CD8+",6876
"CXCR3+CCR6-","12828_3_E3_E03.fcs","Yale","12828","3",0.102362931511907,1109,"CD4-CD8+",6876
"CD38+HLADR+","12828_3_E3_E03.fcs","Yale","12828","3",0.0177208030917146,188,"CD4+CD8-",5351
"Lymphocytes","12828_3_E3_E03.fcs","Yale","12828","3",1,36013,"nonDebris",24329
"CD38-HLADR+","12828_3_E3_E03.fcs","Yale","12828","3",0.0295975115467999,314,"CD4+CD8-",5351
"CD38-HLADR-","12828_3_E3_E03.fcs","Yale","12828","3",0.633191803581318,6860,"CD4-CD8+",6876
"CD38+HLADR+","12828_3_E3_E03.fcs","Yale","12828","3",0.0139376038397637,151,"CD4-CD8+",6876
"CXCR3+CCR6-","12828_3_E3_E03.fcs","Yale","12828","3",0.0182863606371948,194,"CD4+CD8-",5351
"CXCR3-CCR6+","12828_3_E3_E03.fcs","Yale","12828","3",0.00848336318220379,90,"CD4+CD8-",5351
"CD4-CD8+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.483965800900828,35888,"CD3",12923
"CXCR3+CCR6+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.0115916183682568,416,"CD4-CD8+",6876
"CXCR3-CCR6-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.610510477039679,21910,"CD4-CD8+",6876
"CXCR3+CCR6+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.00889824561403509,317,"CD4+CD8-",5351
"CD38-HLADR+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.05586825679893,2005,"CD4-CD8+",6876
"CD38+HLADR-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.0215670976370932,774,"CD4-CD8+",6876
"CXCR3+CCR6-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.321165849308961,11526,"CD4-CD8+",6876
"CD38-HLADR-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.463101754385965,16498,"CD4+CD8-",5351
"CD38+HLADR-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.489235087719298,17429,"CD4+CD8-",5351
"CD38-HLADR+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.0309333333333333,1102,"CD4+CD8-",5351
"CXCR3-CCR6+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.0451087719298246,1607,"CD4+CD8-",5351
"CD38+HLADR+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.0167298245614035,596,"CD4+CD8-",5351
"CD3","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.694585987261147,74154,"Live",23083
"CXCR3-CCR6+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.056732055283103,2036,"CD4-CD8+",6876
"Lymphocytes","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",1,114652,"nonDebris",24329
"CD4+CD8-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.480419127761146,35625,"CD3",12923
"CXCR3+CCR6-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.143270175438596,5104,"CD4+CD8-",5351
"CXCR3-CCR6-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.802722807017544,28597,"CD4+CD8-",5351
"CD38-HLADR-","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.915682122157824,32862,"CD4-CD8+",6876
"CD38+HLADR+","12828_3_TH1,2f,2,2f,17.fcs","Baylor","12828","3",0.00688252340615247,247,"CD4-CD8+",6876
"CD38+HLADR-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.0167470474309801,441,"CD4-CD8+",6876
"CD38+HLADR+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.0264242321254089,622,"CD4+CD8-",5351
"CXCR3+CCR6+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.0713709163515867,1680,"CD4+CD8-",5351
"CXCR3-CCR6+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.183610178852118,4322,"CD4+CD8-",5351
"CXCR3+CCR6-","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.000645577792123951,17,"CD4-CD8+",6876
"CD38+HLADR+","12828_3_Thelper_E03.fcs","NHLBI","12828","3",0.00918998974670565,242,"CD4-CD8+",6876
